"No.","Time","Source","Destination","Protocol","Length","Info"
"1387","2023-05-15 14:27:22,656559061","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1388","2023-05-15 14:27:22,660311310","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1389","2023-05-15 14:27:22,664037541","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1390","2023-05-15 14:27:22,665725730","CeLink_1d:40:46","Raspberr_c1:0a:d9","ARP","42","Who has 10.42.0.5? Tell 10.42.0.1"
"1391","2023-05-15 14:27:22,666692352","Raspberr_c1:0a:d9","CeLink_1d:40:46","ARP","60","10.42.0.5 is at b8:27:eb:c1:0a:d9"
"1392","2023-05-15 14:27:22,667708220","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1393","2023-05-15 14:27:22,671834912","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1394","2023-05-15 14:27:22,675399302","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1395","2023-05-15 14:27:22,679055749","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1396","2023-05-15 14:27:22,682830481","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1397","2023-05-15 14:27:22,686592881","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1398","2023-05-15 14:27:22,690263525","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1399","2023-05-15 14:27:22,693897246","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1400","2023-05-15 14:27:22,697629921","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1401","2023-05-15 14:27:22,701332364","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1402","2023-05-15 14:27:22,705059223","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1403","2023-05-15 14:27:22,708818491","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1404","2023-05-15 14:27:22,712721146","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1405","2023-05-15 14:27:22,716225315","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1406","2023-05-15 14:27:22,720003199","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1407","2023-05-15 14:27:22,723730915","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1408","2023-05-15 14:27:22,727479434","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1409","2023-05-15 14:27:22,731271419","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1410","2023-05-15 14:27:22,735086586","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1411","2023-05-15 14:27:22,738791769","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1412","2023-05-15 14:27:22,742472292","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1413","2023-05-15 14:27:22,746201387","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1414","2023-05-15 14:27:22,749894757","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1415","2023-05-15 14:27:22,753612181","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1416","2023-05-15 14:27:22,757573036","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1417","2023-05-15 14:27:22,761596511","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1418","2023-05-15 14:27:22,765252131","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1419","2023-05-15 14:27:22,769116573","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1420","2023-05-15 14:27:22,772885459","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1421","2023-05-15 14:27:22,776618004","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1422","2023-05-15 14:27:22,780041399","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1423","2023-05-15 14:27:22,784080688","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1424","2023-05-15 14:27:22,787647049","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1425","2023-05-15 14:27:22,791225899","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1426","2023-05-15 14:27:22,794949537","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1427","2023-05-15 14:27:22,798675075","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1428","2023-05-15 14:27:22,802370415","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1429","2023-05-15 14:27:22,806224844","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1430","2023-05-15 14:27:22,810220105","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1431","2023-05-15 14:27:22,814053995","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1432","2023-05-15 14:27:22,817807652","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1433","2023-05-15 14:27:22,821419025","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1434","2023-05-15 14:27:22,825258066","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1435","2023-05-15 14:27:22,829000900","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1436","2023-05-15 14:27:22,832681783","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1437","2023-05-15 14:27:22,836501097","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1438","2023-05-15 14:27:22,840178236","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1439","2023-05-15 14:27:22,843670691","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1440","2023-05-15 14:27:22,847278677","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1441","2023-05-15 14:27:22,851035053","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1442","2023-05-15 14:27:22,854774385","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1443","2023-05-15 14:27:22,858436337","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1444","2023-05-15 14:27:22,862211245","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1445","2023-05-15 14:27:22,866210890","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1446","2023-05-15 14:27:22,870157359","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1447","2023-05-15 14:27:22,873869350","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1448","2023-05-15 14:27:22,877524162","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1449","2023-05-15 14:27:22,881195151","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1450","2023-05-15 14:27:22,885061266","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1451","2023-05-15 14:27:22,888820537","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1452","2023-05-15 14:27:22,892367908","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1453","2023-05-15 14:27:22,896247558","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1454","2023-05-15 14:27:22,899928772","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1455","2023-05-15 14:27:22,902835845","Raspberr_b5:9f:7c","Broadcast","ARP","60","Who has 10.42.0.1? Tell 10.42.0.71"
"1456","2023-05-15 14:27:22,902868500","CeLink_1d:40:46","Raspberr_b5:9f:7c","ARP","42","10.42.0.1 is at a0:ce:c8:1d:40:46"
"1457","2023-05-15 14:27:22,903353784","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1458","2023-05-15 14:27:22,907128334","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1459","2023-05-15 14:27:22,910838779","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1460","2023-05-15 14:27:22,914579618","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1461","2023-05-15 14:27:22,918259315","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1462","2023-05-15 14:27:22,922226870","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1463","2023-05-15 14:27:22,926209299","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1464","2023-05-15 14:27:22,929564215","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1465","2023-05-15 14:27:22,933705561","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1466","2023-05-15 14:27:22,937436508","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1467","2023-05-15 14:27:22,940990720","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1468","2023-05-15 14:27:22,944886512","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1469","2023-05-15 14:27:22,948635689","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1470","2023-05-15 14:27:22,952152661","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1471","2023-05-15 14:27:22,956039803","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1472","2023-05-15 14:27:22,959729052","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1473","2023-05-15 14:27:22,963451873","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1474","2023-05-15 14:27:22,966939004","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1475","2023-05-15 14:27:22,970674069","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1476","2023-05-15 14:27:22,974353838","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1477","2023-05-15 14:27:22,978214931","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1478","2023-05-15 14:27:22,982223076","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1479","2023-05-15 14:27:22,986051967","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1480","2023-05-15 14:27:22,989780830","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1481","2023-05-15 14:27:22,993497747","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1482","2023-05-15 14:27:22,997226621","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1483","2023-05-15 14:27:23,000980190","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1484","2023-05-15 14:27:23,004443719","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1485","2023-05-15 14:27:23,008426290","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1486","2023-05-15 14:27:23,011981133","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1487","2023-05-15 14:27:23,015516332","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1488","2023-05-15 14:27:23,019526278","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1489","2023-05-15 14:27:23,023004158","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1490","2023-05-15 14:27:23,026748820","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1491","2023-05-15 14:27:23,030424480","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1492","2023-05-15 14:27:23,034191936","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1493","2023-05-15 14:27:23,038034159","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1494","2023-05-15 14:27:23,042102714","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1495","2023-05-15 14:27:23,045853040","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1496","2023-05-15 14:27:23,049568354","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1497","2023-05-15 14:27:23,053240920","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1498","2023-05-15 14:27:23,057063016","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1499","2023-05-15 14:27:23,060481853","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1500","2023-05-15 14:27:23,064499568","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1501","2023-05-15 14:27:23,067876125","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1502","2023-05-15 14:27:23,071893792","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1503","2023-05-15 14:27:23,075332714","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1504","2023-05-15 14:27:23,079069999","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1505","2023-05-15 14:27:23,082837552","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1506","2023-05-15 14:27:23,086568441","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1507","2023-05-15 14:27:23,090237170","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1508","2023-05-15 14:27:23,094046219","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1509","2023-05-15 14:27:23,098178142","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1510","2023-05-15 14:27:23,101941242","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1511","2023-05-15 14:27:23,105667038","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1512","2023-05-15 14:27:23,109313061","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1513","2023-05-15 14:27:23,113118898","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1514","2023-05-15 14:27:23,116847612","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1515","2023-05-15 14:27:23,120395903","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1516","2023-05-15 14:27:23,124017523","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1517","2023-05-15 14:27:23,127674448","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1518","2023-05-15 14:27:23,131403023","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1519","2023-05-15 14:27:23,135138278","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1520","2023-05-15 14:27:23,138865575","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1521","2023-05-15 14:27:23,142580585","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1522","2023-05-15 14:27:23,146299863","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1523","2023-05-15 14:27:23,150044100","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1524","2023-05-15 14:27:23,153868190","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1525","2023-05-15 14:27:23,157582025","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1526","2023-05-15 14:27:23,161222879","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1527","2023-05-15 14:27:23,164940238","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1528","2023-05-15 14:27:23,168721748","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1529","2023-05-15 14:27:23,172505795","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1530","2023-05-15 14:27:23,176537770","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1531","2023-05-15 14:27:23,180391260","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1532","2023-05-15 14:27:23,184087621","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1533","2023-05-15 14:27:23,187842073","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1534","2023-05-15 14:27:23,191361387","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1535","2023-05-15 14:27:23,194965375","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1536","2023-05-15 14:27:23,198698028","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1537","2023-05-15 14:27:23,202454095","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1538","2023-05-15 14:27:23,206141844","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1539","2023-05-15 14:27:23,209717739","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1540","2023-05-15 14:27:23,213465324","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1541","2023-05-15 14:27:23,217212063","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1542","2023-05-15 14:27:23,220953069","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1543","2023-05-15 14:27:23,224690593","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1544","2023-05-15 14:27:23,228437476","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1545","2023-05-15 14:27:23,232317682","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1546","2023-05-15 14:27:23,236391148","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1547","2023-05-15 14:27:23,239789841","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1548","2023-05-15 14:27:23,243363265","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1549","2023-05-15 14:27:23,247233673","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1550","2023-05-15 14:27:23,250984898","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1551","2023-05-15 14:27:23,254715792","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1552","2023-05-15 14:27:23,258465102","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1553","2023-05-15 14:27:23,262095369","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1554","2023-05-15 14:27:23,265967825","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1555","2023-05-15 14:27:23,269820797","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1556","2023-05-15 14:27:23,273779723","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1557","2023-05-15 14:27:23,277547298","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1558","2023-05-15 14:27:23,281298961","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1559","2023-05-15 14:27:23,285039176","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1560","2023-05-15 14:27:23,288456875","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1561","2023-05-15 14:27:23,292235875","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1562","2023-05-15 14:27:23,296223096","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1563","2023-05-15 14:27:23,299909036","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1564","2023-05-15 14:27:23,303505618","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1565","2023-05-15 14:27:23,307326536","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1566","2023-05-15 14:27:23,310867250","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1567","2023-05-15 14:27:23,314606246","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1568","2023-05-15 14:27:23,318270166","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1569","2023-05-15 14:27:23,322048247","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1570","2023-05-15 14:27:23,326214826","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1571","2023-05-15 14:27:23,329974434","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1572","2023-05-15 14:27:23,333712856","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1573","2023-05-15 14:27:23,337318873","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1574","2023-05-15 14:27:23,341161853","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1575","2023-05-15 14:27:23,344890266","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1576","2023-05-15 14:27:23,348647587","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1577","2023-05-15 14:27:23,352372358","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1578","2023-05-15 14:27:23,355725080","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1579","2023-05-15 14:27:23,359714113","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1580","2023-05-15 14:27:23,363411197","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1581","2023-05-15 14:27:23,366918646","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1582","2023-05-15 14:27:23,370654909","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1583","2023-05-15 14:27:23,374355442","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1584","2023-05-15 14:27:23,378215796","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1585","2023-05-15 14:27:23,382225438","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1586","2023-05-15 14:27:23,386055069","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1587","2023-05-15 14:27:23,389799646","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1588","2023-05-15 14:27:23,393502962","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1589","2023-05-15 14:27:23,397244440","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1590","2023-05-15 14:27:23,400720810","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1591","2023-05-15 14:27:23,404639334","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1592","2023-05-15 14:27:23,408428511","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1593","2023-05-15 14:27:23,411793283","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1594","2023-05-15 14:27:23,415523872","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1595","2023-05-15 14:27:23,419282147","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1596","2023-05-15 14:27:23,423062284","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1597","2023-05-15 14:27:23,426750061","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1598","2023-05-15 14:27:23,430457396","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1599","2023-05-15 14:27:23,434216680","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1600","2023-05-15 14:27:23,438232282","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1601","2023-05-15 14:27:23,442138716","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1602","2023-05-15 14:27:23,445885481","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1603","2023-05-15 14:27:23,449590529","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1604","2023-05-15 14:27:23,452996950","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1605","2023-05-15 14:27:23,457062789","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1606","2023-05-15 14:27:23,460796734","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1607","2023-05-15 14:27:23,464395295","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1608","2023-05-15 14:27:23,467876180","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1609","2023-05-15 14:27:23,471922236","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1610","2023-05-15 14:27:23,475606066","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1611","2023-05-15 14:27:23,479080677","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1612","2023-05-15 14:27:23,482819524","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1613","2023-05-15 14:27:23,486557893","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1614","2023-05-15 14:27:23,490239147","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1615","2023-05-15 14:27:23,494210479","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1616","2023-05-15 14:27:23,498213819","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1617","2023-05-15 14:27:23,501755606","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1618","2023-05-15 14:27:23,505698522","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1619","2023-05-15 14:27:23,509446045","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1620","2023-05-15 14:27:23,512989662","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1621","2023-05-15 14:27:23,516671509","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
